,Leblanc_1920=rp141,Leblanc_1909=rp037
appellent,0.0,3.097845448490575e-05
appelons,0.0,4.646768172735862e-05
applaudir,0.0,1.5489227242452876e-05
appliqua,0.0,1.5489227242452876e-05
appliquaient,0.0,1.5489227242452876e-05
appliquait,0.0,1.5489227242452876e-05
appliquer,0.0,1.5489227242452876e-05
apporta,0.0,6.19569089698115e-05
apportait,0.0,3.097845448490575e-05
apportent,0.0,1.5489227242452876e-05
apposée,0.0,1.5489227242452876e-05
apprendrait,0.0,3.097845448490575e-05
apprendrez,0.0,1.5489227242452876e-05
apprenti,0.0,1.5489227242452876e-05
approchai,0.0,1.5489227242452876e-05
approfondi,0.0,1.5489227242452876e-05
approfondie,0.0,3.097845448490575e-05
apprêtait,0.0,1.5489227242452876e-05
apprête,0.0,1.5489227242452876e-05
appui,0.0,6.19569089698115e-05
appuyant,0.0,1.5489227242452876e-05
araignée,0.0,1.5489227242452876e-05
arcade,0.0,0.00010842459069717012
archiduchesses,0.0,1.5489227242452876e-05
archéologue,0.0,1.5489227242452876e-05
ardemment,0.0,3.097845448490575e-05
ardents,0.0,1.5489227242452876e-05
ardues,0.0,1.5489227242452876e-05
argenton,0.0,1.5489227242452876e-05
argumentation,0.0,1.5489227242452876e-05
armait,0.0,1.5489227242452876e-05
armer,0.0,1.5489227242452876e-05
armistice,0.0,1.5489227242452876e-05
armé,0.0,1.5489227242452876e-05
armée,0.0,4.646768172735862e-05
arques,0.0,4.646768172735862e-05
arrache,0.0,1.5489227242452876e-05
arrachées,0.0,1.5489227242452876e-05
arrestation,0.0,3.097845448490575e-05
arrivent,0.0,3.097845448490575e-05
arrivât,0.0,1.5489227242452876e-05
arrivés,0.0,4.646768172735862e-05
arrogance,0.0,1.5489227242452876e-05
arrondi,0.0,3.097845448490575e-05
arrêterai,0.0,1.5489227242452876e-05
arrêtés,0.0,1.5489227242452876e-05
arsenal,0.0,9.293536345471724e-05
article,0.0,0.00023233840863679312
articles,0.0,3.097845448490575e-05
artificiel,0.0,1.5489227242452876e-05
arête,0.0,1.5489227242452876e-05
ascenseur,0.0,1.5489227242452876e-05
ascension,0.0,3.097845448490575e-05
asie,0.0,1.5489227242452876e-05
assaillants,0.0,1.5489227242452876e-05
assassinée,0.0,1.5489227242452876e-05
assertions,0.0,3.097845448490575e-05
asservir,0.0,1.5489227242452876e-05
assigné,0.0,1.5489227242452876e-05
assimilait,0.0,1.5489227242452876e-05
assistant,0.0,1.5489227242452876e-05
assistants,0.0,1.5489227242452876e-05
association,0.0,1.5489227242452876e-05
assombrit,0.0,1.5489227242452876e-05
assoupi,0.0,1.5489227242452876e-05
assourdies,0.0,1.5489227242452876e-05
assura,0.0,3.097845448490575e-05
athlète,0.0,1.5489227242452876e-05
attacha,0.0,1.5489227242452876e-05
attache,0.0,4.646768172735862e-05
attachez,0.0,1.5489227242452876e-05
attachés,0.0,3.097845448490575e-05
attaqua,0.0,1.5489227242452876e-05
attaquait,0.0,4.646768172735862e-05
attarder,0.0,1.5489227242452876e-05
atteignaient,0.0,1.5489227242452876e-05
atteignît,0.0,1.5489227242452876e-05
attendirent,0.0,1.5489227242452876e-05
attendrait,0.0,1.5489227242452876e-05
attendrissait,0.0,1.5489227242452876e-05
attendront,0.0,1.5489227242452876e-05
attendus,0.0,1.5489227242452876e-05
attentat,0.0,1.5489227242452876e-05
attentats,0.0,1.5489227242452876e-05
attentifs,0.0,1.5489227242452876e-05
attentions,0.0,1.5489227242452876e-05
attentivement,0.0,1.5489227242452876e-05
attestait,0.0,1.5489227242452876e-05
attirail,0.0,1.5489227242452876e-05
attire,0.0,1.5489227242452876e-05
attirât,0.0,1.5489227242452876e-05
attrait,0.0,1.5489227242452876e-05
attraper,0.0,1.5489227242452876e-05
atténuent,0.0,1.5489227242452876e-05
aubaine,0.0,1.5489227242452876e-05
auberges,0.0,1.5489227242452876e-05
audacieux,0.0,1.5489227242452876e-05
austerlitz,0.0,1.5489227242452876e-05
australie,0.0,1.5489227242452876e-05
austère,0.0,1.5489227242452876e-05
auteur,0.0,7.744613621226437e-05
auteurs,0.0,1.5489227242452876e-05
auto,0.0,7.744613621226437e-05
automobiliste,0.0,1.5489227242452876e-05
autorisation,0.0,3.097845448490575e-05
autos,0.0,1.5489227242452876e-05
autriche,0.0,1.5489227242452876e-05
auxiliaire,0.0,1.5489227242452876e-05
aval,0.0,0.00018587072690943448
avancement,0.0,1.5489227242452876e-05
avançaient,0.0,3.097845448490575e-05
aventura,0.0,3.097845448490575e-05
avertis,0.0,1.5489227242452876e-05
avertissant,0.0,1.5489227242452876e-05
avertit,0.0,1.5489227242452876e-05
aveu,0.0,3.097845448490575e-05
aveuglant,0.0,1.5489227242452876e-05
avoisinants,0.0,1.5489227242452876e-05
avouait,0.0,1.5489227242452876e-05
avéré,0.0,1.5489227242452876e-05
azur,0.0,3.097845448490575e-05
aîné,0.0,1.5489227242452876e-05
aînés,0.0,1.5489227242452876e-05
aïeul,0.0,1.5489227242452876e-05
aïeux,0.0,3.097845448490575e-05
bac,0.0,7.744613621226437e-05
baccalauréat,0.0,1.5489227242452876e-05
bafoué,0.0,1.5489227242452876e-05
bahuts,0.0,1.5489227242452876e-05
baies,0.0,1.5489227242452876e-05
baigneurs,0.0,1.5489227242452876e-05
bail,0.0,1.5489227242452876e-05
bailliages,0.0,1.5489227242452876e-05
baissé,0.0,1.5489227242452876e-05
balancement,0.0,1.5489227242452876e-05
balbutiai,0.0,1.5489227242452876e-05
ballottant,0.0,1.5489227242452876e-05
balustrade,0.0,1.5489227242452876e-05
bandages,0.0,1.5489227242452876e-05
bandits,0.0,1.5489227242452876e-05
bank,0.0,1.5489227242452876e-05
banquet,0.0,4.646768172735862e-05
banquette,0.0,1.5489227242452876e-05
baptiste,0.0,1.5489227242452876e-05
baptisé,0.0,3.097845448490575e-05
barbouille,0.0,1.5489227242452876e-05
baron,0.0,0.00027880609036415175
barons,0.0,3.097845448490575e-05
barrez,0.0,1.5489227242452876e-05
barry,0.0,1.5489227242452876e-05
basculer,0.0,1.5489227242452876e-05
bases,0.0,1.5489227242452876e-05
bassin,0.0,1.5489227242452876e-05
battirent,0.0,1.5489227242452876e-05
battus,0.0,1.5489227242452876e-05
baux,0.0,1.5489227242452876e-05
bavarda,0.0,1.5489227242452876e-05
bavardages,0.0,1.5489227242452876e-05
bavardais,0.0,1.5489227242452876e-05
bavardant,0.0,1.5489227242452876e-05
bavarderons,0.0,1.5489227242452876e-05
beautrelet,0.0,0.006335093942163226
ben,0.0,1.5489227242452876e-05
bercèrent,0.0,1.5489227242452876e-05
bernod,0.0,3.097845448490575e-05
besoins,0.0,1.5489227242452876e-05
biaiser,0.0,1.5489227242452876e-05
bibelot,0.0,1.5489227242452876e-05
bibelots,0.0,4.646768172735862e-05
bibi,0.0,1.5489227242452876e-05
bibliothèque,0.0,7.744613621226437e-05
bibliothèques,0.0,1.5489227242452876e-05
bicyclette,0.0,0.000123913817939623
bienveillance,0.0,1.5489227242452876e-05
bienvenue,0.0,1.5489227242452876e-05
billet,0.0,6.19569089698115e-05
biville,0.0,1.5489227242452876e-05
bizarrerie,0.0,1.5489227242452876e-05
blagues,0.0,4.646768172735862e-05
blessa,0.0,1.5489227242452876e-05
blotti,0.0,1.5489227242452876e-05
blouse,0.0,1.5489227242452876e-05
bluffait,0.0,1.5489227242452876e-05
bobadilla,0.0,1.5489227242452876e-05
bobinette,0.0,1.5489227242452876e-05
bobo,0.0,1.5489227242452876e-05
bodadilla,0.0,1.5489227242452876e-05
bohémiens,0.0,1.5489227242452876e-05
bombarder,0.0,1.5489227242452876e-05
bonaparte,0.0,1.5489227242452876e-05
bondir,0.0,1.5489227242452876e-05
bonjour,0.0,4.646768172735862e-05
bonnet,0.0,1.5489227242452876e-05
bonshommes,0.0,1.5489227242452876e-05
bonsoir,0.0,1.5489227242452876e-05
bordait,0.0,1.5489227242452876e-05
borde,0.0,1.5489227242452876e-05
bordent,0.0,1.5489227242452876e-05
borner,0.0,1.5489227242452876e-05
bornée,0.0,1.5489227242452876e-05
bottes,0.0,1.5489227242452876e-05
botticelli,0.0,1.5489227242452876e-05
bottines,0.0,4.646768172735862e-05
boucles,0.0,1.5489227242452876e-05
bouclier,0.0,1.5489227242452876e-05
boudoir,0.0,9.293536345471724e-05
bouffonnerie,0.0,1.5489227242452876e-05
bouffées,0.0,1.5489227242452876e-05
bougeaient,0.0,1.5489227242452876e-05
bouges,0.0,1.5489227242452876e-05
bougez,0.0,1.5489227242452876e-05
bougèrent,0.0,1.5489227242452876e-05
bouillonne,0.0,1.5489227242452876e-05
boulette,0.0,3.097845448490575e-05
boulevards,0.0,1.5489227242452876e-05
bouleversaient,0.0,1.5489227242452876e-05
bouleversant,0.0,1.5489227242452876e-05
bouleversés,0.0,1.5489227242452876e-05
bouquets,0.0,6.19569089698115e-05
bouquins,0.0,1.5489227242452876e-05
bourgade,0.0,3.097845448490575e-05
bourgeois,0.0,3.097845448490575e-05
bourrasque,0.0,1.5489227242452876e-05
bourru,0.0,3.097845448490575e-05
bourrée,0.0,1.5489227242452876e-05
bousculés,0.0,1.5489227242452876e-05
boutades,0.0,1.5489227242452876e-05
boutants,0.0,1.5489227242452876e-05
boute,0.0,1.5489227242452876e-05
bouzanne,0.0,1.5489227242452876e-05
bracelet,0.0,1.5489227242452876e-05
bracelets,0.0,3.097845448490575e-05
braises,0.0,1.5489227242452876e-05
branlant,0.0,1.5489227242452876e-05
branle,0.0,1.5489227242452876e-05
braqué,0.0,1.5489227242452876e-05
brasses,0.0,3.097845448490575e-05
bravos,0.0,1.5489227242452876e-05
brefs,0.0,1.5489227242452876e-05
brides,0.0,1.5489227242452876e-05
brigade,0.0,1.5489227242452876e-05
brigadier,0.0,0.00032527377209151036
brillants,0.0,1.5489227242452876e-05
brins,0.0,3.097845448490575e-05
brique,0.0,9.293536345471724e-05
briques,0.0,6.19569089698115e-05
brisa,0.0,3.097845448490575e-05
brisée,0.0,1.5489227242452876e-05
brisées,0.0,1.5489227242452876e-05
brocarts,0.0,1.5489227242452876e-05
brochure,0.0,0.00023233840863679312
bronchait,0.0,1.5489227242452876e-05
brosse,0.0,1.5489227242452876e-05
brouillons,0.0,1.5489227242452876e-05
brouillés,0.0,1.5489227242452876e-05
broussailles,0.0,1.5489227242452876e-05
bruneval,0.0,1.5489227242452876e-05
bruns,0.0,1.5489227242452876e-05
brusquerie,0.0,1.5489227242452876e-05
brutalité,0.0,1.5489227242452876e-05
bruyères,0.0,1.5489227242452876e-05
brédoux,0.0,0.00032527377209151036
brûlent,0.0,1.5489227242452876e-05
brûleront,0.0,1.5489227242452876e-05
buisson,0.0,1.5489227242452876e-05
bulletin,0.0,1.5489227242452876e-05
bulletins,0.0,1.5489227242452876e-05
buraliste,0.0,1.5489227242452876e-05
bureaux,0.0,1.5489227242452876e-05
butin,0.0,3.097845448490575e-05
buvard,0.0,1.5489227242452876e-05
buzançais,0.0,1.5489227242452876e-05
bâillonnèrent,0.0,1.5489227242452876e-05
bâillonnée,0.0,1.5489227242452876e-05
bâtiments,0.0,4.646768172735862e-05
bâtissez,0.0,1.5489227242452876e-05
bébé,0.0,6.19569089698115e-05
bénouville,0.0,1.5489227242452876e-05
cab,0.0,3.097845448490575e-05
cabaret,0.0,1.5489227242452876e-05
cabine,0.0,1.5489227242452876e-05
cabriolet,0.0,6.19569089698115e-05
cacherait,0.0,1.5489227242452876e-05
cacheta,0.0,1.5489227242452876e-05
cachets,0.0,6.19569089698115e-05
cadeau,0.0,3.097845448490575e-05
cadoudal,0.0,1.5489227242452876e-05
cadres,0.0,3.097845448490575e-05
cahorn,0.0,3.097845448490575e-05
calcaire,0.0,3.097845448490575e-05
calcaires,0.0,1.5489227242452876e-05
cale,0.0,1.5489227242452876e-05
calmes,0.0,3.097845448490575e-05
calèche,0.0,1.5489227242452876e-05
calètes,0.0,3.097845448490575e-05
cambriolage,0.0,1.5489227242452876e-05
cambriolages,0.0,3.097845448490575e-05
cambrioleur,0.0,6.19569089698115e-05
cambrioleurs,0.0,9.293536345471724e-05
cambriolé,0.0,1.5489227242452876e-05
campa,0.0,1.5489227242452876e-05
candides,0.0,1.5489227242452876e-05
canonniers,0.0,1.5489227242452876e-05
canons,0.0,1.5489227242452876e-05
canton,0.0,1.5489227242452876e-05
cantonner,0.0,1.5489227242452876e-05
cap,0.0,1.5489227242452876e-05
capitulaire,0.0,1.5489227242452876e-05
captivé,0.0,1.5489227242452876e-05
capture,0.0,9.293536345471724e-05
capturé,0.0,1.5489227242452876e-05
capté,0.0,1.5489227242452876e-05
carafe,0.0,1.5489227242452876e-05
carafes,0.0,1.5489227242452876e-05
carlo,0.0,1.5489227242452876e-05
carnavalet,0.0,1.5489227242452876e-05
carpaccio,0.0,1.5489227242452876e-05
carreau,0.0,3.097845448490575e-05
carrefour,0.0,3.097845448490575e-05
carrières,0.0,3.097845448490575e-05
carrosse,0.0,1.5489227242452876e-05
carrosserie,0.0,1.5489227242452876e-05
cartulaires,0.0,1.5489227242452876e-05
casiers,0.0,1.5489227242452876e-05
castel,0.0,3.097845448490575e-05
catalogue,0.0,1.5489227242452876e-05
catherine,0.0,1.5489227242452876e-05
cauchois,0.0,3.097845448490575e-05
caudebec,0.0,9.293536345471724e-05
caumartin,0.0,1.5489227242452876e-05
causa,0.0,1.5489227242452876e-05
causaient,0.0,1.5489227242452876e-05
causeurs,0.0,1.5489227242452876e-05
causées,0.0,1.5489227242452876e-05
caux,0.0,0.00013940304518207587
caverne,0.0,3.097845448490575e-05
ceignaient,0.0,1.5489227242452876e-05
cellulaire,0.0,1.5489227242452876e-05
cerne,0.0,1.5489227242452876e-05
certifia,0.0,1.5489227242452876e-05
certifie,0.0,1.5489227242452876e-05
cessaient,0.0,1.5489227242452876e-05
cessez,0.0,1.5489227242452876e-05
chagrine,0.0,1.5489227242452876e-05
chaises,0.0,1.5489227242452876e-05
chaldéennes,0.0,1.5489227242452876e-05
chaleur,0.0,3.097845448490575e-05
chaleureuse,0.0,1.5489227242452876e-05
chamillard,0.0,3.097845448490575e-05
champs,0.0,7.744613621226437e-05
chancelait,0.0,1.5489227242452876e-05
chances,0.0,0.000123913817939623
change,0.0,1.5489227242452876e-05
changeant,0.0,1.5489227242452876e-05
changer,0.0,1.5489227242452876e-05
chansonna,0.0,1.5489227242452876e-05
chansons,0.0,1.5489227242452876e-05
chantant,0.0,1.5489227242452876e-05
chapeau,0.0,0.00010842459069717012
chapelier,0.0,6.19569089698115e-05
chapitre,0.0,3.097845448490575e-05
chapitres,0.0,1.5489227242452876e-05
charel,0.0,0.00013940304518207587
chargea,0.0,3.097845448490575e-05
charlemagne,0.0,1.5489227242452876e-05
charles,0.0,3.097845448490575e-05
charlotte,0.0,9.293536345471724e-05
charmants,0.0,3.097845448490575e-05
charmerace,0.0,3.097845448490575e-05
charolais,0.0,0.00013940304518207587
charpenais,0.0,9.293536345471724e-05
charretier,0.0,1.5489227242452876e-05
charrette,0.0,4.646768172735862e-05
chasubles,0.0,1.5489227242452876e-05
chauffeur,0.0,0.000247827635879246
chauffeurs,0.0,1.5489227242452876e-05
chausser,0.0,1.5489227242452876e-05
chaussé,0.0,3.097845448490575e-05
chavira,0.0,1.5489227242452876e-05
chaînes,0.0,1.5489227242452876e-05
cheminait,0.0,1.5489227242452876e-05
cheminer,0.0,1.5489227242452876e-05
cherbourg,0.0,0.00013940304518207587
cherchai,0.0,1.5489227242452876e-05
chercherai,0.0,1.5489227242452876e-05
chercherait,0.0,1.5489227242452876e-05
cherches,0.0,1.5489227242452876e-05
cherchons,0.0,1.5489227242452876e-05
cherra,0.0,1.5489227242452876e-05
chevalier,0.0,1.5489227242452876e-05
chevauchaient,0.0,1.5489227242452876e-05
chevauchée,0.0,1.5489227242452876e-05
chevelures,0.0,1.5489227242452876e-05
chiffon,0.0,1.5489227242452876e-05
chiffonnier,0.0,1.5489227242452876e-05
chiffres,0.0,0.0001703814996669816
chirurgicale,0.0,1.5489227242452876e-05
chirurgien,0.0,3.097845448490575e-05
chocs,0.0,1.5489227242452876e-05
choisirai,0.0,1.5489227242452876e-05
choisis,0.0,1.5489227242452876e-05
chronique,0.0,3.097845448490575e-05
chroniques,0.0,4.646768172735862e-05
châsse,0.0,1.5489227242452876e-05
châteaubriant,0.0,1.5489227242452876e-05
châteauroux,0.0,0.000123913817939623
châteaux,0.0,1.5489227242452876e-05
châtre,0.0,1.5489227242452876e-05
cigarette,0.0,3.097845448490575e-05
cinglaient,0.0,1.5489227242452876e-05
circulait,0.0,1.5489227242452876e-05
circulation,0.0,1.5489227242452876e-05
circumnavigation,0.0,1.5489227242452876e-05
ciselures,0.0,1.5489227242452876e-05
ciselées,0.0,1.5489227242452876e-05
citadelle,0.0,4.646768172735862e-05
cite,0.0,1.5489227242452876e-05
citoyen,0.0,4.646768172735862e-05
citoyens,0.0,1.5489227242452876e-05
cité,0.0,3.097845448490575e-05
civiles,0.0,1.5489227242452876e-05
clairvoyance,0.0,1.5489227242452876e-05
clairvoyants,0.0,1.5489227242452876e-05
clama,0.0,1.5489227242452876e-05
clameur,0.0,1.5489227242452876e-05
clapotement,0.0,1.5489227242452876e-05
classe,0.0,1.5489227242452876e-05
classes,0.0,1.5489227242452876e-05
classeur,0.0,1.5489227242452876e-05
classique,0.0,1.5489227242452876e-05
clergyman,0.0,3.097845448490575e-05
clergé,0.0,1.5489227242452876e-05
clients,0.0,3.097845448490575e-05
clinique,0.0,4.646768172735862e-05
clochers,0.0,1.5489227242452876e-05
clochetons,0.0,6.19569089698115e-05
clou,0.0,3.097845448490575e-05
clouée,0.0,1.5489227242452876e-05
cloître,0.0,0.0001703814996669816
cochet,0.0,1.5489227242452876e-05
coffret,0.0,1.5489227242452876e-05
coffrets,0.0,1.5489227242452876e-05
cognent,0.0,1.5489227242452876e-05
col,0.0,3.097845448490575e-05
collaborateur,0.0,1.5489227242452876e-05
collectionneur,0.0,1.5489227242452876e-05
collectionnées,0.0,1.5489227242452876e-05
collections,0.0,3.097845448490575e-05
collet,0.0,1.5489227242452876e-05
collier,0.0,1.5489227242452876e-05
collègues,0.0,1.5489227242452876e-05
collégiens,0.0,1.5489227242452876e-05
colonie,0.0,1.5489227242452876e-05
colorée,0.0,1.5489227242452876e-05
colossal,0.0,1.5489227242452876e-05
colossale,0.0,3.097845448490575e-05
colosse,0.0,1.5489227242452876e-05
commandaient,0.0,1.5489227242452876e-05
commandant,0.0,1.5489227242452876e-05
commander,0.0,1.5489227242452876e-05
commandée,0.0,1.5489227242452876e-05
commandés,0.0,1.5489227242452876e-05
commencées,0.0,1.5489227242452876e-05
commentaire,0.0,3.097845448490575e-05
commentaires,0.0,4.646768172735862e-05
commis,0.0,6.19569089698115e-05
commissaire,0.0,3.097845448490575e-05
commissariat,0.0,1.5489227242452876e-05
communiqua,0.0,1.5489227242452876e-05
compartiment,0.0,7.744613621226437e-05
compensation,0.0,1.5489227242452876e-05
complainte,0.0,1.5489227242452876e-05
complaisance,0.0,1.5489227242452876e-05
complets,0.0,1.5489227242452876e-05
complication,0.0,1.5489227242452876e-05
complications,0.0,1.5489227242452876e-05
complimente,0.0,1.5489227242452876e-05
compliquent,0.0,1.5489227242452876e-05
compliquer,0.0,3.097845448490575e-05
complètement,0.0,1.5489227242452876e-05
complémentaires,0.0,1.5489227242452876e-05
complétait,0.0,1.5489227242452876e-05
complétant,0.0,1.5489227242452876e-05
comporte,0.0,1.5489227242452876e-05
composent,0.0,3.097845448490575e-05
composer,0.0,1.5489227242452876e-05
composèrent,0.0,1.5489227242452876e-05
compotiers,0.0,1.5489227242452876e-05
comprendra,0.0,1.5489227242452876e-05
comprendront,0.0,1.5489227242452876e-05
compromettants,0.0,1.5489227242452876e-05
compromettre,0.0,1.5489227242452876e-05
comptes,0.0,3.097845448490575e-05
comptoirs,0.0,1.5489227242452876e-05
comptés,0.0,1.5489227242452876e-05
compulsa,0.0,1.5489227242452876e-05
concentrer,0.0,1.5489227242452876e-05
concentriques,0.0,1.5489227242452876e-05
conception,0.0,3.097845448490575e-05
concernaient,0.0,1.5489227242452876e-05
concernant,0.0,1.5489227242452876e-05
concevoir,0.0,1.5489227242452876e-05
concierge,0.0,3.097845448490575e-05
conciergerie,0.0,1.5489227242452876e-05
concluantes,0.0,1.5489227242452876e-05
concluez,0.0,4.646768172735862e-05
concluons,0.0,1.5489227242452876e-05
conclure,0.0,4.646768172735862e-05
conclus,0.0,4.646768172735862e-05
concorde,0.0,1.5489227242452876e-05
condisciples,0.0,1.5489227242452876e-05
conducteur,0.0,6.19569089698115e-05
conduiraient,0.0,1.5489227242452876e-05
conduisent,0.0,1.5489227242452876e-05
conduits,0.0,1.5489227242452876e-05
confessait,0.0,1.5489227242452876e-05
confesse,0.0,1.5489227242452876e-05
confesser,0.0,1.5489227242452876e-05
confia,0.0,4.646768172735862e-05
